Table 1
P	TAB	URL	NO	REF	LVL	DATES	AGIID	AGIID DUP
1	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/349154?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/349154"" onerror=""sin_thumbnail('349154')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349154""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel19.gif"" title=""File"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349154?nm"">Cartas de cabildos seculares&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349154""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1644-02-24 / 1644-06-07</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,42,N.42</p></td></tr>"	http	42	"GUATEMALA,42,N.42"	Uc	1644-02-24 / 1644-06-07	349154	0
1	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/349163?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/349163"" onerror=""sin_thumbnail('349163')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349163""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel19.gif"" title=""File"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349163?nm"">Cartas de cabildos seculares&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349163""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1648-10-20 / 1648-10-21</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,42,N.51</p></td></tr>"	http	42	"GUATEMALA,42,N.51"	Uc	1648-10-20 / 1648-10-21	349163	0
1	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/349150?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/349150"" onerror=""sin_thumbnail('349150')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349150""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel19.gif"" title=""File"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349150?nm"">Cartas de cabildos seculares&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349150""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1633-12-14 / 1641-04-08</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,42,N.38</p></td></tr>"	http	42	"GUATEMALA,42,N.38"	Uc	1633-12-14 / 1641-04-08	349150	0
1	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/349155?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/349155"" onerror=""sin_thumbnail('349155')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349155""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel19.gif"" title=""File"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349155?nm"">Cartas de cabildos seculares&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349155""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1645-02-08 / 1652-10-19</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,42,N.43</p></td></tr>"	http	42	"GUATEMALA,42,N.43"	Uc	1645-02-08 / 1652-10-19	349155	0
2	"<tbody><tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/349165?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/349165"" onerror=""sin_thumbnail('349165')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349165""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel19.gif"" title=""File"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349165?nm"">Cartas de cabildos seculares&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349165""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1648-10-24 / 1649-03-02</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,42,N.53</p></td></tr>"	http	42	"GUATEMALA,42,N.53"	Uc	1648-10-24 / 1649-03-02	349165	0
2	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/349183?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/349183"" onerror=""sin_thumbnail('349183')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349183""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel19.gif"" title=""File"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349183?nm"">Cartas de cabildos seculares&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349183""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1664-09-23 / 1664-10-16</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,42,N.71</p></td></tr>"	http	42	"GUATEMALA,42,N.71"	Uc	1664-09-23 / 1664-10-16	349183	0
2	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/349188?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/349188"" onerror=""sin_thumbnail('349188')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349188""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel19.gif"" title=""File"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349188?nm"">Cartas de cabildos seculares&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349188""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1667-12-01 / 1670-06-14</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,42,N.76</p></td></tr>"	http	42	"GUATEMALA,42,N.76"	Uc	1667-12-01 / 1670-06-14	349188	0
2	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/349247?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/349247"" onerror=""sin_thumbnail('349247')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349247""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel19.gif"" title=""File"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349247?nm"">Cartas de cabildos seculares&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349247""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1631 / 1632</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,43,N.36</p></td></tr>"	http	43	"GUATEMALA,43,N.36"	Uc	1631 / 1632	349247	0
2	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/349249?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/349249"" onerror=""sin_thumbnail('349249')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349249""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel19.gif"" title=""File"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349249?nm"">Cartas de cabildos seculares&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349249""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1647-06-26 / 1648-09-07</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,43,N.38</p></td></tr>"	http	43	"GUATEMALA,43,N.38"	Uc	1647-06-26 / 1648-09-07	349249	0
2	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/349260?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/349260"" onerror=""sin_thumbnail('349260')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349260""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel19.gif"" title=""File"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349260?nm"">Cartas de cabildos seculares&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349260""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1653-10-20 / 1657-02-20</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,43,N.49</p></td></tr>"	http	43	"GUATEMALA,43,N.49"	Uc	1653-10-20 / 1657-02-20	349260	0
2	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/349262?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/349262"" onerror=""sin_thumbnail('349262')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349262""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel19.gif"" title=""File"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349262?nm"">Cartas de cabildos seculares&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349262""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1677-11-23 / 1679</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,43,N.51</p></td></tr>"	http	43	"GUATEMALA,43,N.51"	Uc	1677-11-23 / 1679	349262	0
2	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/349359?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/349359"" onerror=""sin_thumbnail('349359')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349359""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel19.gif"" title=""File"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349359?nm"">Cartas de cabildos seculares&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349359""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1630-12-15 / 1632-04-01</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,44A,N.38</p></td></tr>"	http		"GUATEMALA,44A,N.38"	Uc	1630-12-15 / 1632-04-01	349359	0
2	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/349438?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/349438"" onerror=""sin_thumbnail('349438')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349438""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel19.gif"" title=""File"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349438?nm"">Cartas de cabildos seculares&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349438""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1627-05-31 / 1631-08-30</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,44B,N.75</p></td></tr>"	http		"GUATEMALA,44B,N.75"	Uc	1627-05-31 / 1631-08-30	349438	0
2	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/349447?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/349447"" onerror=""sin_thumbnail('349447')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349447""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel19.gif"" title=""File"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349447?nm"">Cartas de cabildos seculares&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349447""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1647-06-25 / 1648-10-12</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,44B,N.84</p></td></tr>"	http		"GUATEMALA,44B,N.84"	Uc	1647-06-25 / 1648-10-12	349447	0
2	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/349450?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/349450"" onerror=""sin_thumbnail('349450')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349450""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel19.gif"" title=""File"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349450?nm"">Cartas de cabildos seculares&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349450""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1663 / 1675</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,44B,N.87</p></td></tr>"	http		"GUATEMALA,44B,N.87"	Uc	1663 / 1675	349450	0
2	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349628""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel19.gif"" title=""File"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349628?nm"">Cartas de oficiales reales de Guatemala&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349628""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1628-10-20 / 1630-08-09</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,46,N.46</p></td></tr>"	http	46	"GUATEMALA,46,N.46"	Uc	1628-10-20 / 1630-08-09	349628	0
2	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349629""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel19.gif"" title=""File"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349629?nm"">Cartas de oficiales reales de Guatemala&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349629""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1629-07-05 / 1633-06-16</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,46,N.47</p></td></tr>"	http	46	"GUATEMALA,46,N.47"	Uc	1629-07-05 / 1633-06-16	349629	0
2	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349645""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel19.gif"" title=""File"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349645?nm"">Cartas de oficiales reales de Guatemala&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349645""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1645-04-17 / 1645-04-28</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,46,N.63</p></td></tr>"	http	46	"GUATEMALA,46,N.63"	Uc	1645-04-17 / 1645-04-28	349645	0
2	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349674""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel19.gif"" title=""File"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349674?nm"">Cartas de oficiales reales de Guatemala&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349674""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1655-06-08 / 1656-02-16</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,46,N.92</p></td></tr>"	http	46	"GUATEMALA,46,N.92"	Uc	1655-06-08 / 1656-02-16	349674	0
2	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349685""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel19.gif"" title=""File"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349685?nm"">Cartas de oficiales reales de Guatemala&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349685""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1660</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,47,N.3</p></td></tr>"	http	47	"GUATEMALA,47,N.3"	Uc	1660	349685	0
2	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349691""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel19.gif"" title=""File"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349691?nm"">Cartas de oficiales reales de Guatemala&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349691""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1662-01-11 / 1662-02-10</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,47,N.9</p></td></tr>"	http	47	"GUATEMALA,47,N.9"	Uc	1662-01-11 / 1662-02-10	349691	0
2	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349694""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel19.gif"" title=""File"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349694?nm"">Cartas de oficiales reales de Guatemala&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349694""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1663-03-12 / 1664-11-27</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,47,N.12</p></td></tr>"	http	47	"GUATEMALA,47,N.12"	Uc	1663-03-12 / 1664-11-27	349694	0
2	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349712""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel19.gif"" title=""File"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349712?nm"">Cartas de oficiales reales de Guatemala&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349712""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1666-07-23 / 1667-09-06</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,47,N.30</p></td></tr>"	http	47	"GUATEMALA,47,N.30"	Uc	1666-07-23 / 1667-09-06	349712	0
2	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349714""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel19.gif"" title=""File"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349714?nm"">Cartas de oficiales reales de Guatemala&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349714""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1667-03-08 / 1668-08-08</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,47,N.32</p></td></tr>"	http	47	"GUATEMALA,47,N.32"	Uc	1667-03-08 / 1668-08-08	349714	0
2	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349725""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel19.gif"" title=""File"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349725?nm"">Cartas de oficiales reales de Guatemala&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349725""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1674-04-22 / 1675-03-18</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,47,N.43</p></td></tr>"	http	47	"GUATEMALA,47,N.43"	Uc	1674-04-22 / 1675-03-18	349725	0
2	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349727""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel19.gif"" title=""File"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349727?nm"">Cartas de oficiales reales de Guatemala&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349727""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1675-06-28 / 1675-07-29</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,47,N.45</p></td></tr>"	http	47	"GUATEMALA,47,N.45"	Uc	1675-06-28 / 1675-07-29	349727	0
