Table 1
17 Apr 75	Link	"New-York Gazette, and Weekly Mercury (1227)"	
08 Jul 76	Link	"New-York Gazette, and Weekly Mercury (1291)"	
22 Nov 77	Link	RIVINGTON's NEW-YORK LOYAL GAZETTE. (144)	
11 Jun 78	Link	"Independent Chronicle, X (512)"	
17 Dec 81	Link	"New-York Gazette, and Weekly Mercury (1574)"	
21 Oct 82	Link	"New-York Gazetteer, or, Northern Intelligencer, I (21)"	
03 Sep 84	Link	"New-York Morning Post, V (241)"	
18 Oct 84	Link	New-York Packet (429)	
22 Nov 84	Link	Loudon's New-York Packet (439)	
22 Nov 84	Link	Loudon's New-York Packet (439)	
06 Dec 84	Link	"American Herald, III (164)"	
05 Feb 85	Link	Z2000582847	
21 Mar 85	Link	Loudon's New-York Packet (473)	
24 Mar 85	Link	New-York Journal and Patriotic Register (2003)	
24 Mar 85	Link	New-York Journal and Patriotic Register (2003)	
09 Jan 86	Link	Loudon's New-York Packet (557)	
12 Jan 86	Link	New-York Journal and Patriotic Register (2045)	
09 Mar 86	Link	Loudon's New-York Packet (574)	
09 Aug 86	Link	Independent Journal (281)	
10 Aug 86	Link	New-York Journal and Patriotic Register (2075)	
27 Sep 86	Link	Independent Journal (295)	
21 Nov 86	Link	Loudon's New-York Packet (647)	
22 Nov 86	Link	Independent Journal (311)	
30 Nov 86	Link	New-York Journal and Patriotic Register (2091)	
05 Dec 86	Link	Loudon's New-York Packet (651)	
02 Jan 87	Link	"Massachusetts Gazette, VI (292)"	
06 Jan 87	Link	Independent Journal (324)	
19 Jun 87	Link	"Massachusetts Gazette, VI (340)"	
03 Jul 87	Link	New-York Morning Post (1028)	
07 Jul 87	Link	"Daily Advertiser, III (739)"	
25 Jul 87	Link	Z2000879373	
07 Aug 87	Link	New-York Packet (721)	
07 Aug 87	Link	New-York Packet (721)	
07 Aug 87	Link	"(1787, August 7). Daily Advertiser, III (765)"	
10 Oct 87	Link	"Daily Advertiser, III (820)"	
10 Oct 87	Link	New-York Morning Post (1113)	
10 Jan 88	Link	"Daily Advertiser, IV (899)"	
11 Jan 88	Link	New-York Packet (766)	
14 Jan 88	Link	"Daily Advertiser, IV (902)"	
16 Jan 88	Link	Independent Journal (431)	
21 Jan 88	Link	"American Herald, VII (328)"	
06 Feb 88	Link	New-York Morning Post (1215)	
10 Jun 88	Link	"Daily Advertiser, IV (1030)"	
21 Jul 89	Link	"Poughkeepsie Journal, IV (207)"	
10 Aug 89	Link	"Daily Advertiser, V (1395)"	
18 Sep 89	Link	New-York Daily Gazette (227)	
19 Sep 89	Link	Gazette of the United States (XLVI)	
26 May 90	Link	"Daily Advertiser, VI (1643)"	
11 Nov 90	Link	New-York Daily Gazette (586)	
06 Jan 91	Link	"Daily Advertiser, VII (1835)"	
18 Nov 93	Link	"Columbian Gazetteer, I (XXVI)"	
25 Nov 93	Link	Boston Gazette (2043)	
29 Nov 93	Link	"American Apollo, III (10)"	
13 Mar 94	Link	Z2001633801	
24 Jul 94	Link	"American Apollo, III (43)"	
15 Oct 94	Link	New-York Daily Gazette (1813)	
14 May 96	Link	"Herald, II (203)"	
05 Apr 97	Link	"Daily Advertiser, XII (3793)"	
05 Apr 97	Link	The Diary or Loudon's Register. (1595)	
