Table 1
19 Sep 1757	Link	Boston Post-Boy (5)		"New-York, September 12. (1757, September 19). Boston Post-Boy (5)"	"New-York, September 12. (1757, September 19). Boston Post-Boy (5), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C7C672FD2D48%40EANX-108D8143CD3F76D8%402363053-108D8144178295D0%402-108D8144A5425C50%40New-York%252C%2BSeptember%2B12."
23 Oct 1758	Link	Boston Post-Boy (62)		"New-York, October 16. (1758, October 23). Boston Post-Boy (62)"	"New-York, October 16. (1758, October 23). Boston Post-Boy (62), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C7C672FD2D48%40EANX-108D818999A70058%402363452-108D8189DC46DC70%402-108D818A94E899A0%40New-York%252C%2BOctober%2B16."
22 Jan 1759	Link	Boston Evening-Post (1221)		"Extract of a Letter from the Bay of Honduras, Nov. 19. (1759, January 22). Boston Evening-Post (1221)"	"Extract of a Letter from the Bay of Honduras, Nov. 19. (1759, January 22). Boston Evening-Post (1221), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C792E64CF650%40EANX-108B7068AAF9A1F8%402363543-108B7069202EC8E8%403-108B706A3232F7A8%40Extract%2Bof%2Ba%2BLetter%2Bfrom%2Bthe%2BBay%2Bof%2BHonduras%252C%2BNov.%2B19."
16 Apr 1759	Link	Boston Evening-Post (1233)		"New-York, April 9. 1759. (1759, April 16). Boston Evening-Post (1233)"	"New-York, April 9. 1759. (1759, April 16). Boston Evening-Post (1233), p. [1]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C792E64CF650%40EANX-108B70A4BB46B2A8%402363627-108B70A4CCD120C0%400-108B70A54EC1E4A0%40New-York%252C%2BApril%2B9.%2B1759."
11 Jun 1759	Link	Boston Evening-Post (1241)		"Extract of a Letter from the Bay of Honduras, April 23. (1759, June 11). Boston Evening-Post (1241)"	"Extract of a Letter from the Bay of Honduras, April 23. (1759, June 11). Boston Evening-Post (1241), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C792E64CF650%40EANX-108B713A728BF4E8%402363683-108B713AA34674E0%401-108B713B804A3800%40Extract%2Bof%2Ba%2BLetter%2Bfrom%2Bthe%2BBay%2Bof%2BHonduras%252C%2BApril%2B23."
20 Aug 1759	Link	Boston Evening-Post (1251)		"New-York, August 13. (1759, August 20). Boston Evening-Post (1251)"	"New-York, August 13. (1759, August 20). Boston Evening-Post (1251), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C792E64CF650%40EANX-108B71F730182628%402363753-108B71F78B315370%403-108B71F868636E88%40New-York%252C%2BAugust%2B13."
20 Sep 1759	Link	Boston News-Letter (2038)	"Since Our Last Was Have Received from South-Carolina, the following Late Advices, Viz. (1759, September 20"	"Since Our Last Was Have Received from South-Carolina, the following Late Advices, Viz. (1759, September 20). Boston News-Letter (2038)"	"Since Our Last Was Have Received from South-Carolina, the following Late Advices, Viz. (1759, September 20). Boston News-Letter (2038), p. [4]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1036CD221971FE08%40EANX-1056690E53DF4176%402363784-1056690EB153FDF6%403-1056690F8FED9607%40Since%2BOur%2BLast%2BWas%2BHave%2BReceived%2Bfrom%2BSouth-Carolina%252C%2Bthe%2Bfollowing%2BLate%2BAdvices%252C%2BViz."
11 Feb 1760	Link	Boston Evening-Post (1276)		"Extract of a Letter from an Inhabitant at the Bay of Honduras, to His Friend at Jamaica. (1760, February 11). Boston Evening-Post (1276)"	"Extract of a Letter from an Inhabitant at the Bay of Honduras, to His Friend at Jamaica. (1760, February 11). Boston Evening-Post (1276), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C792E64CF650%40EANX-108B72AC5CF7D138%402363928-108B72ACA4775F78%402-108B72AD6ADA7D50%40Extract%2Bof%2Ba%2BLetter%2Bfrom%2Ban%2BInhabitant%2Bat%2Bthe%2BBay%2Bof%2BHonduras%252C%2Bto%2BHis%2BFriend%2Bat%2BJamaica."
21 May 1764	Link	Boston Evening-Post (1498)		"New-York, May 14. (1764, May 21). Boston Evening-Post (1498)"	"New-York, May 14. (1764, May 21). Boston Evening-Post (1498), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C792E64CF650%40EANX-108B71BC57714050%402365489-108B71BCA3BEAA50%401-108B71BD3832E6E0%40New-York%252C%2BMay%2B14."
7 Jun 1764	Link	Boston News-Letter (3146)	"From the Newport Mercury, of Monday Last, 4th of June. Newport, Rhode-Island, June 4. (1764, June 7"	"From the Newport Mercury, of Monday Last, 4th of June. Newport, Rhode-Island, June 4. (1764, June 7). Boston News-Letter (3146)"	"From the Newport Mercury, of Monday Last, 4th of June. Newport, Rhode-Island, June 4. (1764, June 7). Boston News-Letter (3146), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1036CD221971FE08%40EANX-105B58995963CB77%402365506-105B589987FB4FE7%401-105B589A27FC79F5%40From%2Bthe%2BNewport%2BMercury%252C%2Bof%2BMonday%2BLast%252C%2B4th%2Bof%2BJune.%2BNewport%252C%2BRhode-Island%252C%2BJune%2B4."
11 Jun 1764	Link	The BOSTON Post-Boy & Advertiser. (356)	"Newport, Rhode-Island, June 4. (1764, June 11"	"Newport, Rhode-Island, June 4. (1764, June 11). The BOSTON Post-Boy & Advertiser. (356)"	"Newport, Rhode-Island, June 4. (1764, June 11). The BOSTON Post-Boy & Advertiser. (356), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C7C672FD2D48%40EANX-1089CD2FA4A20D40%402365510-1089CD2FCA21F6B0%401-1089CD3034ADBF90%40Newport%252C%2BRhode-Island%252C%2BJune%2B4."
23 Jul 1764	Link	The BOSTON Post-Boy & Advertiser. (362)		"New-York, July 16. (1764, July 23). The BOSTON Post-Boy & Advertiser. (362)"	"New-York, July 16. (1764, July 23). The BOSTON Post-Boy & Advertiser. (362), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C7C672FD2D48%40EANX-1089CD395E7EA018%402365552-1089CD39B58AC1B0%402-1089CD3A8FF937D8%40New-York%252C%2BJuly%2B16."
26 Jul 1764	Link	Boston News-Letter (3153)		"New-York, July 16. (1764, July 26). Boston News-Letter (3153)"	"New-York, July 16. (1764, July 26). Boston News-Letter (3153), p. [4]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1036CD221971FE08%40EANX-105B58A616D5A007%402365555-105B58A68D591D47%403-105B58A74DEE596F%40New-York%252C%2BJuly%2B16."
27 Aug 1764	Link	Boston Evening-Post (1512)	"Charlestown, South-Carolina, July 25. (1764, August 27"	"Charlestown, South-Carolina, July 25. (1764, August 27). Boston Evening-Post (1512)"	"Charlestown, South-Carolina, July 25. (1764, August 27). Boston Evening-Post (1512), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C792E64CF650%40EANX-108B71D7499199A8%402365587-108B71D76DFBD1F0%401-108B71D8101AF878%40Charlestown%252C%2BSouth-Carolina%252C%2BJuly%2B25."
29 Sep 1764	Link	Boston Evening-Post (1521)		"Yesterday Se'nnight the Duke of Cumberland Packet,  Capt. Goodridge, Arrived at New-York in 34 Days from Almouth. (1764, October 29). Boston Evening-Post (1521)"	"Yesterday Se'nnight the Duke of Cumberland Packet,  Capt. Goodridge, Arrived at New-York in 34 Days from Almouth. (1764, October 29). Boston Evening-Post (1521), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C792E64CF650%40EANX-108B71E9CA7041A8%402365650-108B71E9EE42D1B8%401-108B71EA6327B1E0%40Yesterday%2BSe%2527nnight%2Bthe%2BDuke%2Bof%2BCumberland%2BPacket%252C%2BCapt.%2BGoodridge%252C%2BArrived%2Bat%2BNew-York%2Bin%2B34%2BDays%2Bfrom%2BAlmouth."
15 Oct 1764	Link	Boston Evening-Post (1519)		"From the Amsterdam Gazette. (1764, October 15). Boston Evening-Post (1519)"	"From the Amsterdam Gazette. (1764, October 15). Boston Evening-Post (1519), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C792E64CF650%40EANX-108B71E602428978%402365636-108B71E629E9A128%401-108B71E6F2E626C0%40From%2Bthe%2BAmsterdam%2BGazette."
29 Oct 1764	Link	"The Boston Post-Boy, &c. Extraordinary. (376)"		"New-York, Octo. 22. (1764, October 29). The Boston Post-Boy, &c. Extraordinary. (376)"	"New-York, Octo. 22. (1764, October 29). The Boston Post-Boy, &c. Extraordinary. (376), p. Supplement [1]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C7C672FD2D48%40EANX-1089CD4D37AB1170%402365650-1089CD4D45A3E4B8%400-1089CD4DB831C1E8%40New-York%252C%2BOcto.%2B22."
28 Jan 1765	Link	Boston Evening-Post (1534)	"Charlestown, South-Carolina, Nov. 5. (1765, January 28"	"Charlestown, South-Carolina, Nov. 5. (1765, January 28). Boston Evening-Post (1534)"	"Charlestown, South-Carolina, Nov. 5. (1765, January 28). Boston Evening-Post (1534), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C792E64CF650%40EANX-108B7200550633C0%402365741-108B72008003DC48%401-108B720146FEAA28%40Charlestown%252C%2BSouth-Carolina%252C%2BNov.%2B5."
31 Jan 1765	Link	Boston News-Letter (3180)	"Charles-Town, South-Carolina, Nov. 5. (1765, January 31"	"Charles-Town, South-Carolina, Nov. 5. (1765, January 31). Boston News-Letter (3180)"	"Charles-Town, South-Carolina, Nov. 5. (1765, January 31). Boston News-Letter (3180), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1036CD221971FE08%40EANX-105B565B47C1A14C%402365744-105B565B86CF2D56%401-105B565C71E77527%40Charles-Town%252C%2BSouth-Carolina%252C%2BNov.%2B5."
4 Feb 1765	Link	The BOSTON Post-Boy & Advertiser. (390)	"Charles-Town, South Carolina, Nov. 5. (1765, February 4"	"Charles-Town, South Carolina, Nov. 5. (1765, February 4). The BOSTON Post-Boy & Advertiser. (390)"	"Charles-Town, South Carolina, Nov. 5. (1765, February 4). The BOSTON Post-Boy & Advertiser. (390), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C7C672FD2D48%40EANX-1089CD6692649670%402365748-1089CD66DA424270%402-1089CD67AF23FE40%40Charles-Town%252C%2BSouth%2BCarolina%252C%2BNov.%2B5."
25 Mar 1765	Link	The BOSTON Post-Boy & Advertiser. (397)		"New-York, March 18. (1765, March 25). The BOSTON Post-Boy & Advertiser. (397)"	"New-York, March 18. (1765, March 25). The BOSTON Post-Boy & Advertiser. (397), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C7C672FD2D48%40EANX-1089CD6FAF8FB090%402365797-1089CD6FF8F4A870%402-1089CD70929B4E40%40New-York%252C%2BMarch%2B18."
15 Apr 1765	Link	Boston Evening-Post (1545)		"New-York, April 8. (1765, April 15). Boston Evening-Post (1545)"	"New-York, April 8. (1765, April 15). Boston Evening-Post (1545), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C792E64CF650%40EANX-108B7213D5E0FB90%402365818-108B7214112A1AA0%401-108B7214A6A0AFE8%40New-York%252C%2BApril%2B8."
15 Apr 1765	Link	The BOSTON Post-Boy & Advertiser. (400)		"New-York, April 8. (1765, April 15). The BOSTON Post-Boy & Advertiser. (400)"	"New-York, April 8. (1765, April 15). The BOSTON Post-Boy & Advertiser. (400), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C7C672FD2D48%40EANX-1089CD7523FC7A88%402365818-1089CD755CC36B28%402-1089CD760DCE87D8%40New-York%252C%2BApril%2B8."
27 May 1765	Link	"SUPPLEMENT to the Boston-Gazette, &c. (530)"		"New-York, May 20. (1765, May 27). SUPPLEMENT to the Boston-Gazette, &c. (530)"	"New-York, May 20. (1765, May 27). SUPPLEMENT to the Boston-Gazette, &c. (530), p. Supplement [1]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1036CD2E61FB47A0%40EANX-104F83976EFEACB6%402365860-104F83977717F16C%400-104F83984144DF7B%40New-York%252C%2BMay%2B20."
6 Jun 1765	Link	Boston News-Letter (3198)		"New-York, May 23. (1765, June 6). Boston News-Letter (3198)"	"New-York, May 23. (1765, June 6). Boston News-Letter (3198), p. Supplement [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1036CD221971FE08%40EANX-105B568842F06641%402365870-105B56888C44957F%402-105B5689A3FA1898%40New-York%252C%2BMay%2B23."
10 Jun 1765	Link	Boston Evening-Post (1553)		"New-York, June 3. (1765, June 10). Boston Evening-Post (1553)"	"New-York, June 3. (1765, June 10). Boston Evening-Post (1553), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C792E64CF650%40EANX-108B72251664D960%402365874-108B72254C3BAEF0%401-108B722610E12EA8%40New-York%252C%2BJune%2B3."
24 Jun 1765	Link	Boston Evening-Post (1555)		"New-York, June 17. (1765, June 24). Boston Evening-Post (1555)"	"New-York, June 17. (1765, June 24). Boston Evening-Post (1555), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C792E64CF650%40EANX-108B7228B00960E8%402365888-108B7228DAE73118%401-108B7229842A6030%40New-York%252C%2BJune%2B17."
24 Jun 1765	Link	Boston Gazette (534)		"New-York, June 17. (1765, June 24). Boston Gazette (534)"	"New-York, June 17. (1765, June 24). Boston Gazette (534), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1036CD2E61FB47A0%40EANX-104F839DB196A763%402365888-104F839DD2A1A10B%401-104F839E7953CF81%40New-York%252C%2BJune%2B17."
24 Jun 1765	Link	The BOSTON Post-Boy & Advertiser. (410)		"New-York, June 17. (1765, June 24). The BOSTON Post-Boy & Advertiser. (410)"	"New-York, June 17. (1765, June 24). The BOSTON Post-Boy & Advertiser. (410), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C7C672FD2D48%40EANX-1089CD84609172B8%402365888-1089CD84A30C61B0%402-1089CD854DA1AB78%40New-York%252C%2BJune%2B17."
27 Jun 1765	Link	Boston News-Letter (3201)		"New-York, June 17. (1765, June 27). Boston News-Letter (3201)"	"New-York, June 17. (1765, June 27). Boston News-Letter (3201), p. Supplement [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1036CD221971FE08%40EANX-105B569249DF2152%402365891-105B56928C70A17A%402-105B5693CFACD866%40New-York%252C%2BJune%2B17."
1 Jul 1765	Link	"SUPPLEMENT to the Boston-Gazette, &c. (535)"		"New-York, June 24. Extract of a Letter from Detroit, May 19. (1765, July 1). SUPPLEMENT to the Boston-Gazette, &c. (535)"	"New-York, June 24. Extract of a Letter from Detroit, May 19. (1765, July 1). SUPPLEMENT to the Boston-Gazette, &c. (535), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1036CD2E61FB47A0%40EANX-104F839EE5641632%402365895-104F839F30310E17%403-104F83A0763A773D%40New-York%252C%2BJune%2B24.%2BExtract%2Bof%2Ba%2BLetter%2Bfrom%2BDetroit%252C%2BMay%2B19."
1 Jul 1765	Link	The BOSTON Post-Boy & Advertiser. (411)		"New-York, June 24. Extract of a Letter from Detroit, May 19, 1765. (1765, July 1). The BOSTON Post-Boy & Advertiser. (411)"	"New-York, June 24. Extract of a Letter from Detroit, May 19, 1765. (1765, July 1). The BOSTON Post-Boy & Advertiser. (411), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C7C672FD2D48%40EANX-1089CD85EC607940%402365895-1089CD862B330948%402-1089CD8702731728%40New-York%252C%2BJune%2B24.%2BExtract%2Bof%2Ba%2BLetter%2Bfrom%2BDetroit%252C%2BMay%2B19%252C%2B1765."
22 Jul 1765	Link	Boston Evening-Post (1559)		"New-York, July 15. (1765, July 22). Boston Evening-Post (1559)"	"New-York, July 15. (1765, July 22). Boston Evening-Post (1559), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C792E64CF650%40EANX-108B72309454CDB0%402365916-108B7230C89D71C0%401-108B723173FE5550%40New-York%252C%2BJuly%2B15."
22 Jul 1765	Link	Boston Gazette (538)		"New-York, July 11. (1765, July 22). Boston Gazette (538)"	"New-York, July 11. (1765, July 22). Boston Gazette (538), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1036CD2E61FB47A0%40EANX-104F83A57ADF3E38%402365916-104F83A5C55CDE0A%402-104F83A697DF48FB%40New-York%252C%2BJuly%2B11."
19 Aug 1765	Link	The BOSTON Post-Boy & Advertiser. (418)		"New-York, Aug. 12. (1765, August 19). The BOSTON Post-Boy & Advertiser. (418)"	"New-York, Aug. 12. (1765, August 19). The BOSTON Post-Boy & Advertiser. (418), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C7C672FD2D48%40EANX-1089CD8FA39567D0%402365944-1089CD8FDC6C13C8%402-1089CD9089EA2988%40New-York%252C%2BAug.%2B12."
19 Aug 1765	Link	Boston Evening-Post (1562)		"Translation of a Letter from the Governor of Jucatan Sir William Burnaby in the Bay of Honduras. (1765, August 19). Boston Evening-Post (1562)"	"Translation of a Letter from the Governor of Jucatan Sir William Burnaby in the Bay of Honduras. (1765, August 19). Boston Evening-Post (1562), p. [1]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C792E64CF650%40EANX-108B72377AA19520%402365944-108B72378EA96718%400-108B72383AA47768%40Translation%2Bof%2Ba%2BLetter%2Bfrom%2Bthe%2BGovernor%2Bof%2BJucatan%2BSir%2BWilliam%2BBurnaby%2Bin%2Bthe%2BBay%2Bof%2BHonduras."
22 Aug 1765	Link	Boston News-Letter (3209)		"New-York, Aug. 12. (1765, August 22). Boston News-Letter (3209)"	"New-York, Aug. 12. (1765, August 22). Boston News-Letter (3209), p. Supplement [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1036CD221971FE08%40EANX-105B56A3807ABC31%402365947-105B56A3E285A215%402-105B56A534B400C0%40New-York%252C%2BAug.%2B12."
9 Sep 1765	Link	Boston Evening-Post (1565)		"New-York, Sept. 2. (1765, September 9). Boston Evening-Post (1565)"	"New-York, Sept. 2. (1765, September 9). Boston Evening-Post (1565), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C792E64CF650%40EANX-108B723C60AFEB80%402365965-108B723C8A58B650%401-108B723D2A85B248%40New-York%252C%2BSept.%2B2."
7 Oct 1765	Link	Boston Evening-Post (1569)		"New-York, Sept. 30. (1765, October 7). Boston Evening-Post (1569)"	"New-York, Sept. 30. (1765, October 7). Boston Evening-Post (1569), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C792E64CF650%40EANX-108B7243C383A880%402365993-108B7243E79A7168%401-108B724489A0B4D8%40New-York%252C%2BSept.%2B30."
7 Oct 1765	Link	"SUPPLEMENT to the Boston-Gazette, &c. (549)"		"New-York, September 30. (1765, October 7). SUPPLEMENT to the Boston-Gazette, &c. (549)"	"New-York, September 30. (1765, October 7). SUPPLEMENT to the Boston-Gazette, &c. (549), p. Supplement [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1036CD2E61FB47A0%40EANX-10445154AFEEF740%402365993-10445154DDCF87B7%402-104451557816F2ED%40New-York%252C%2BSeptember%2B30."
7 Oct 1765	Link	The BOSTON Post-Boy & Advertiser. (425)		"New-York, Sept. 30. (1765, October 7). The BOSTON Post-Boy & Advertiser. (425)"	"New-York, Sept. 30. (1765, October 7). The BOSTON Post-Boy & Advertiser. (425), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C7C672FD2D48%40EANX-1089CD9A4366DD68%402365993-1089CD9A7B70A4F0%402-1089CD9B07B9E3D8%40New-York%252C%2BSept.%2B30."
10 Oct 1765	Link	Boston News-Letter (3236)		"New-York, Sept. 30. (1765, October 10). Boston News-Letter (3236)"	"New-York, Sept. 30. (1765, October 10). Boston News-Letter (3236), p. Supplement [1]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1036CD221971FE08%40EANX-105B56B4C1397DDC%402365996-105B56B4CA9DD43D%400-105B56B5E3C64E77%40New-York%252C%2BSept.%2B30."
10 Feb 1766	Link	The BOSTON Post-Boy & Advertiser. (443)	"Extract of a Letter from South-Carolina, Dec. 29. (1766, February 10"	"Extract of a Letter from South-Carolina, Dec. 29. (1766, February 10). The BOSTON Post-Boy & Advertiser. (443)"	"Extract of a Letter from South-Carolina, Dec. 29. (1766, February 10). The BOSTON Post-Boy & Advertiser. (443), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C7C672FD2D48%40EANX-1089CDB5E9ADEFE8%402366119-1089CDB635065740%402-1089CDB6EEDFF448%40Extract%2Bof%2Ba%2BLetter%2Bfrom%2BSouth-Carolina%252C%2BDec.%2B29."
13 Mar 1766	Link	Boston News-Letter		"New-York, Feb. 22. (1766, March 13). Boston News-Letter"	"New-York, Feb. 22. (1766, March 13). Boston News-Letter, p. [1]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1036CD221971FE08%40EANX-105B56E6B4A7C600%402366150-105B56E6C176F60F%400-105B56E77644425B%40New-York%252C%2BFeb.%2B22."
17 Mar 1766	Link	The BOSTON Post-Boy & Advertiser. (448)		"New-York, Feb. 22. (1766, March 17). The BOSTON Post-Boy & Advertiser. (448)"	"New-York, Feb. 22. (1766, March 17). The BOSTON Post-Boy & Advertiser. (448), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C7C672FD2D48%40EANX-1089CDBDCE200B08%402366154-1089CDBE0C51B790%401-1089CDBEC114A450%40New-York%252C%2BFeb.%2B22."
26 May 1766	Link	The BOSTON Post-Boy & Advertiser. (458)		"New-York, May 19. (1766, May 26). The BOSTON Post-Boy & Advertiser. (458)"	"New-York, May 19. (1766, May 26). The BOSTON Post-Boy & Advertiser. (458), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C7C672FD2D48%40EANX-1089CDD0861FA468%402366224-1089CDD0D312B890%402-1089CDD1D83E0E00%40New-York%252C%2BMay%2B19."
29 May 1766	Link	Boston News-Letter (3269)		"New-York, May 19. (1766, May 29). Boston News-Letter (3269)"	"New-York, May 19. (1766, May 29). Boston News-Letter (3269), p. Supplement [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1036CD221971FE08%40EANX-105B57021E903EE3%402366227-105B57026D8C2F95%402-105B5703C1EF2EB4%40New-York%252C%2BMay%2B19."
28 Jul 1766	Link	The BOSTON Post-Boy & Advertiser. (467)		"New-York, July 21. (1766, July 28). The BOSTON Post-Boy & Advertiser. (467)"	"New-York, July 21. (1766, July 28). The BOSTON Post-Boy & Advertiser. (467), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C7C672FD2D48%40EANX-1089CDE0102A32E8%402366287-1089CDE05B79F368%402-1089CDE0F56ED158%40New-York%252C%2BJuly%2B21."
