Table 1
5 Dec 1786	Link	Loudon's New-York Packet (651)	"Extract of a Letter from Jamaica, Dated Oct. 16."		"Extract of a Letter from Jamaica, Dated Oct. 16. (1786, December 5). Loudon's New-York Packet (651)"	"Extract of a Letter from Jamaica, Dated Oct. 16. (1786, December 5). Loudon's New-York Packet (651), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10C7BD9120DBB670%40EANX-10D37BD35EC1CB68%402373722-10D37BD3A50A73D0%401-10D37BD55A2B91D8%40Extract%2Bof%2Ba%2BLetter%2Bfrom%2BJamaica%252C%2BDated%2BOct.%2B16."
6 Jan 1787	Link	Independent Journal (324)	"Boston, December 28."		"Boston, December 28. (1787, January 6). Independent Journal (324)"	"Boston, December 28. (1787, January 6). Independent Journal (324), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1092168814A83928%40EANX-10922F286010C168%402373754-10922F2897E21AF0%401-10922F29A1054AF8%40Boston%252C%2BDecember%2B28."
3 Jul 1787	Link	New-York Morning Post (1028)	"Montego Bay, (Jamaica) May 26."		"Montego Bay, (Jamaica) May 26. (1787, July 3). New-York Morning Post (1028)"	"Montego Bay, (Jamaica) May 26. (1787, July 3). New-York Morning Post (1028), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A11B0248DCBD42C7A%40EANX-11B3CE492821F0E8%402373932-11B3CE4932201B88%401-11B3CE494B1E11C0%40Montego%2BBay%252C%2B%2528Jamaica%2529%2BMay%2B26."
7 Jul 1787	Link	"Daily Advertiser, III (739)"	"Kingston, Jamaica, May 26."		"Kingston, Jamaica, May 26. (1787, July 7). Daily Advertiser, III (739)"	"Kingston, Jamaica, May 26. (1787, July 7). Daily Advertiser, III (739), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10C778259DC1CC40%40EANX-10C9DAE5FA1FEDB8%402373936-10C9DAE636A63818%401-10C9DAE770C51F68%40Kingston%252C%2BJamaica%252C%2BMay%2B26."
7 Aug 1787	Link	New-York Packet (721)	"Kingston, (Jamaica) June 13."		"Kingston, (Jamaica) June 13. (1787, August 7). New-York Packet (721)"	"Kingston, (Jamaica) June 13. (1787, August 7). New-York Packet (721), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10C7BD9120DBB670%40EANX-10D37FEAAE20B740%402373967-10D37FEB0254DCE0%401-10D37FEC5DB48DA0%40Kingston%252C%2B%2528Jamaica%2529%2BJune%2B13."
7 Aug 1787	Link	New-York Packet (721)	"Kingston, (Jamaica) June 13."		"Kingston, (Jamaica) June 13. (1787, August 7). New-York Packet (721)"	"Kingston, (Jamaica) June 13. (1787, August 7). New-York Packet (721), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10C7BD9120DBB670%40EANX-10D37FE7B779FB08%402373967-10D37FE8052F8F78%401-10D37FE94BAC6B28%40Kingston%252C%2B%2528Jamaica%2529%2BJune%2B13."
7 Aug 1787	Link	"(1787, August 7). Daily Advertiser, III (765)"	Extract of a Letter from Cape Gratia a Deos (Honduras).		"Extract of a Letter from Cape Gratia a Deos (Honduras). (1787, August 7). Daily Advertiser, III (765)"	"Extract of a Letter from Cape Gratia a Deos (Honduras). (1787, August 7). Daily Advertiser, III (765), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10C778259DC1CC40%40EANX-10C9DB2D948ECD58%402373967-10C9DB2DDDCE5B18%401-10C9DB2F2E0B9900%40Extract%2Bof%2Ba%2BLetter%2Bfrom%2BCape%2BGratia%2Ba%2BDeos%2B%2528Honduras%2529."
10 Oct 1787	Link	"Daily Advertiser, III (820)"	"Kingston, (Jamaica) Aug. 25."		"Kingston, (Jamaica) Aug. 25. (1787, October 10). Daily Advertiser, III (820)"	"Kingston, (Jamaica) Aug. 25. (1787, October 10). Daily Advertiser, III (820), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10C778259DC1CC40%40EANX-10C9DBD420913050%402374031-10C9DBD466BA6DC0%401-10C9DBD588D49EC0%40Kingston%252C%2B%2528Jamaica%2529%2BAug.%2B25."
10 Oct 1787	Link	New-York Morning Post (1113)	"Kingston, (Jamaica) Sept. 1 - 8."		"Kingston, (Jamaica) Sept. 1 - 8. (1787, October 10). New-York Morning Post (1113)"	"Kingston, (Jamaica) Sept. 1 - 8. (1787, October 10). New-York Morning Post (1113), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A11B0248DCBD42C7A%40EANX-11B3CE4EEE11F200%402374031-11B3CE4EF955FA80%401-11B3CE4F171030A8%40Kingston%252C%2B%2528Jamaica%2529%2BSept.%2B1%2B-%2B8."
10 Jan 1788	Link	"Daily Advertiser, IV (899)"	"Extract of a Letter from the Bay of Honduras, Dated September 29, 1787."		"Extract of a Letter from the Bay of Honduras, Dated September 29, 1787. (1788, January 10). Daily Advertiser, IV (899)"	"Extract of a Letter from the Bay of Honduras, Dated September 29, 1787. (1788, January 10). Daily Advertiser, IV (899), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10C778259DC1CC40%40EANX-10CDF9B52BF7B8D8%402374123-10CDF9B56F5F6548%401-10CDF9B6C9334538%40Extract%2Bof%2Ba%2BLetter%2Bfrom%2Bthe%2BBay%2Bof%2BHonduras%252C%2BDated%2BSeptember%2B29%252C%2B1787."
11 Jan 1788	Link	New-York Packet (766)	"Extract of a Letter from the Bay of Honduras, Dated September 29, 1787."		"Extract of a Letter from the Bay of Honduras, Dated September 29, 1787. (1788, January 11). New-York Packet (766)"	"Extract of a Letter from the Bay of Honduras, Dated September 29, 1787. (1788, January 11). New-York Packet (766), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10C7BD9120DBB670%40EANX-10D37D9EF0C71B38%402374124-10D37D9F37C3F870%401-10D37DA0A14F4478%40Extract%2Bof%2Ba%2BLetter%2Bfrom%2Bthe%2BBay%2Bof%2BHonduras%252C%2BDated%2BSeptember%2B29%252C%2B1787."
14 Jan 1788	Link	"Daily Advertiser, IV (902)"	"Particulars of a Most Violent Hurricane, Which Happened in the Bay of Honduras."		"Particulars of a Most Violent Hurricane, Which Happened in the Bay of Honduras. (1788, January 14). Daily Advertiser, IV (902)"	"Particulars of a Most Violent Hurricane, Which Happened in the Bay of Honduras. (1788, January 14). Daily Advertiser, IV (902), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10C778259DC1CC40%40EANX-10CDF9BBE45306C8%402374127-10CDF9BC19F8F8B8%401-10CDF9BCF2193200%40Particulars%2Bof%2Ba%2BMost%2BViolent%2BHurricane%252C%2BWhich%2BHappened%2Bin%2Bthe%2BBay%2Bof%2BHonduras."
16 Jan 1788	Link	Independent Journal (431)	"Particulars of a Mast Violent Hurricane, Which Happened in the Bay of Honduras, on the 2d Day of September Last."		"Particulars of a Mast Violent Hurricane, Which Happened in the Bay of Honduras, on the 2d Day of September Last. (1788, January 16). Independent Journal (431)"	"Particulars of a Mast Violent Hurricane, Which Happened in the Bay of Honduras, on the 2d Day of September Last. (1788, January 16). Independent Journal (431), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1092168814A83928%40EANX-10922DBBE5EBE2C0%402374129-10922DBC2149A6F8%401-10922DBD7117D348%40Particulars%2Bof%2Ba%2BMast%2BViolent%2BHurricane%252C%2BWhich%2BHappened%2Bin%2Bthe%2BBay%2Bof%2BHonduras%252C%2Bon%2Bthe%2B2d%2BDay%2Bof%2BSeptember%2BLast."
6 Feb 1788	Link	New-York Morning Post (1215)	[Honduras; Georgia; Rogers].		"[Honduras; Georgia; Rogers]. (1788, February 6). New-York Morning Post (1215)"	"[Honduras; Georgia; Rogers]. (1788, February 6). New-York Morning Post (1215), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A11B0248DCBD42C7A%40EANX-11B3CE552DE29500%402374150-11B3CE5537E9B880%401-11B3CE55556CB5F0%40%255BHonduras%253B%2BGeorgia%253B%2BRogers%255D."
10 Jun 1788	Link	"Daily Advertiser, IV (1030)"	"Kingston, (Jamaica) April 19."		"Kingston, (Jamaica) April 19. (1788, June 10). Daily Advertiser, IV (1030)"	"Kingston, (Jamaica) April 19. (1788, June 10). Daily Advertiser, IV (1030), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10C778259DC1CC40%40EANX-10CDF7C2EA323730%402374275-10CDF7C327123280%401-10CDF7C48375B248%40Kingston%252C%2B%2528Jamaica%2529%2BApril%2B19."
21 Jul 1789	Link	"Poughkeepsie Journal, IV (207)"	[Ship Henry; Honduras; Homeward; Lighted; Wrecking; Vessels; Florida; Lately].		"[Ship Henry; Honduras; Homeward; Lighted; Wrecking; Vessels; Florida; Lately]. (1789, July 21). Poughkeepsie Journal, IV (207)"	"[Ship Henry; Honduras; Homeward; Lighted; Wrecking; Vessels; Florida; Lately]. (1789, July 21). Poughkeepsie Journal, IV (207), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A130A8DDB29F7A44F%40EANX-13ED4EAFA4EBB0D0%402374681-13ECF16EA3A76548%401-13F147DF41CAC681%40%255BShip%2BHenry%253B%2BHonduras%253B%2BHomeward%253B%2BLighted%253B%2BWrecking%253B%2BVessels%253B%2BFlorida%253B%2BLately%255D."
10 Aug 1789	Link	"Daily Advertiser, V (1395)"	[Nancy; Sillock; Honduras; Marcia; Van Zandt; St. Croix].		"[Nancy; Sillock; Honduras; Marcia; Van Zandt; St. Croix]. (1789, August 10). Daily Advertiser, V (1395)"	"[Nancy; Sillock; Honduras; Marcia; Van Zandt; St. Croix]. (1789, August 10). Daily Advertiser, V (1395), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10C778259DC1CC40%40EANX-10C9DDCA0B96D7B8%402374701-10C9DDCA4DA20D20%401-10C9DDCB66E0F120%40%255BNancy%253B%2BSillock%253B%2BHonduras%253B%2BMarcia%253B%2BVan%2BZandt%253B%2BSt.%2BCroix%255D."
18 Sep 1789	Link	New-York Daily Gazette (227)	Kingston (Jamaica) July 25.		"Kingston (Jamaica) July 25. (1789, September 18). New-York Daily Gazette (227)"	"Kingston (Jamaica) July 25. (1789, September 18). New-York Daily Gazette (227), p. 906. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1092185072033900%40EANX-1095BBC7D560A800%402374740-1095BBC8103C18F0%401-1095BBC9B53F68A0%40Kingston%2B%2528Jamaica%2529%2BJuly%2B25."
19 Sep 1789	Link	Gazette of the United States (XLVI)	"Intelligence by the Last Mail. Kingston, (Jamaica) July 25."		"Intelligence by the Last Mail. Kingston, (Jamaica) July 25. (1789, September 19). Gazette of the United States (XLVI)"	"Intelligence by the Last Mail. Kingston, (Jamaica) July 25. (1789, September 19). Gazette of the United States (XLVI), p. 182. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A109216BF6CAD39B0%40EANX-1095B5B9324DCAD8%402374741-1095B5B96C57B710%401-1095B5B9EA5B0C50%40Intelligence%2Bby%2Bthe%2BLast%2BMail.%2BKingston%252C%2B%2528Jamaica%2529%2BJuly%2B25."
26 May 1790	Link	"Daily Advertiser, VI (1643)"	[New-Providence; Spaniards; British; Honduras].		"[New-Providence; Spaniards; British; Honduras]. (1790, May 26). Daily Advertiser, VI (1643)"	"[New-Providence; Spaniards; British; Honduras]. (1790, May 26). Daily Advertiser, VI (1643), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10C778259DC1CC40%40EANX-10CDFA7486FDCF68%402374990-10CDFA7504CC2640%402-10CDFA768EC96A68%40%255BNew-Providence%253B%2BSpaniards%253B%2BBritish%253B%2BHonduras%255D."
11 Nov 1790	Link	New-York Daily Gazette (586)	Kingston (Jamaica) Sept. 11.		"Kingston (Jamaica) Sept. 11. (1790, November 11). New-York Daily Gazette (586)"	"Kingston (Jamaica) Sept. 11. (1790, November 11). New-York Daily Gazette (586), p. 1078. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1092185072033900%40EANX-10947BCE4E10FB90%402375159-10947BCE8C957368%401-10947BCFD00FE0A0%40Kingston%2B%2528Jamaica%2529%2BSept.%2B11."
6 Jan 1791	Link	"Daily Advertiser, VII (1835)"	"Jamaica, December 2."		"Jamaica, December 2. (1791, January 6). Daily Advertiser, VII (1835)"	"Jamaica, December 2. (1791, January 6). Daily Advertiser, VII (1835), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10C778259DC1CC40%40EANX-10CDFFFFCD865B48%402375215-10CE00001B025A38%401-10CE0001282655E8%40Jamaica%252C%2BDecember%2B2."
18 Nov 1793	Link	"Columbian Gazetteer, I (XXVI)"	[Saturday; French Citizen; Bourdeaux; Canada; London; Honduras; Logwood].		"[Saturday; French Citizen; Bourdeaux; Canada; London; Honduras; Logwood]. (1793, November 18). Columbian Gazetteer, I (XXVI)"	"[Saturday; French Citizen; Bourdeaux; Canada; London; Honduras; Logwood]. (1793, November 18). Columbian Gazetteer, I (XXVI), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10CC07C298144E80%40EANX-10CE7B877701E4D8%402376262-10CE7B87D2AB57B8%402-10CE7B88A91CB050%40%255BSaturday%253B%2BFrench%2BCitizen%253B%2BBourdeaux%253B%2BCanada%253B%2BLondon%253B%2BHonduras%253B%2BLogwood%255D."
15 Oct 1794	Link	New-York Daily Gazette (1813)	From the Jamaica Gazette of August 30.		"From the Jamaica Gazette of August 30. (1794, October 15). New-York Daily Gazette (1813)"	"From the Jamaica Gazette of August 30. (1794, October 15). New-York Daily Gazette (1813), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1092185072033900%40EANX-109319EC386B86F8%402376593-109319EDB9F67488%401-109319F00195A7A8%40From%2Bthe%2BJamaica%2BGazette%2Bof%2BAugust%2B30."
14 May 1796	Link	"Herald, II (203)"	[Captain Anderson; Illinois; Gonaives; British; William; Mary; Taylor; Halifax; Jamaica].		"[Captain Anderson; Illinois; Gonaives; British; William; Mary; Taylor; Halifax; Jamaica]. (1796, May 14). Herald, II (203)"	"[Captain Anderson; Illinois; Gonaives; British; William; Mary; Taylor; Halifax; Jamaica]. (1796, May 14). Herald, II (203), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10DBEC6C8AF77308%40EANX-10DF93CCD73091B8%402377170-10DF93CD298AB460%401-10DF93CE68E377E0%40%255BCaptain%2BAnderson%253B%2BIllinois%253B%2BGonaives%253B%2BBritish%253B%2BWilliam%253B%2BMary%253B%2BTaylor%253B%2BHalifax%253B%2BJamaica%255D."
5 Apr 1797	Link	"Daily Advertiser, XII (3793)"	"Jamaica, February 25."		"Jamaica, February 25. (1797, April 5). Daily Advertiser, XII (3793)"	"Jamaica, February 25. (1797, April 5). Daily Advertiser, XII (3793), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10C778259DC1CC40%40EANX-10DA01C80F3AD1A8%402377496-10DA01C85C139388%401-10DA01CA25AA1ED0%40Jamaica%252C%2BFebruary%2B25."
5 Apr 1797	Link	The Diary or Loudon's Register. (1595)	"Extracted from Jamaica Papers Received by the Regulator, Arrived in 27 Days."		"Extracted from Jamaica Papers Received by the Regulator, Arrived in 27 Days. (1797, April 5). The Diary or Loudon's Register. (1595)"	"Extracted from Jamaica Papers Received by the Regulator, Arrived in 27 Days. (1797, April 5). The Diary or Loudon's Register. (1595), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A109452415F2CF500%40EANX-109518AAF6262308%402377496-109518AB40423D08%401-109518AC55EEF1C8%40Extracted%2Bfrom%2BJamaica%2BPapers%2BReceived%2Bby%2Bthe%2BRegulator%252C%2BArrived%2Bin%2B27%2BDays."
6 May 1797	Link	"Greenleaf's New York Journal and Patriotic Register., II (36)"	[London; United States; Liverpool Dubin; Cork; B ay; Honduras; Windward; Leward].		"[London; United States; Liverpool Dubin; Cork; B ay; Honduras; Windward; Leward]. (1797, May 6). Greenleaf's New York Journal and Patriotic Register., II (36)"	"[London; United States; Liverpool Dubin; Cork; B ay; Honduras; Windward; Leward]. (1797, May 6). Greenleaf's New York Journal and Patriotic Register., II (36), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A109215B64EAFB460%40EANX-1095B7D311102618%402377527-1095B7D55F370338%402-1095B7D775074970%40%255BLondon%253B%2BUnited%2BStates%253B%2BLiverpool%2BDubin%253B%2BCork%253B%2BB%2Bay%253B%2BHonduras%253B%2BWindward%253B%2BLeward%255D."
12 Aug 1797	Link	"The Minerva, & Mercantile Evening Advertiser, IV (1120)"	"A Letter from the Bay of Honduras Dated March 2, 1797, Says."		"A Letter from the Bay of Honduras Dated March 2, 1797, Says. (1797, August 12). The Minerva, & Mercantile Evening Advertiser, IV (1120)"	"A Letter from the Bay of Honduras Dated March 2, 1797, Says. (1797, August 12). The Minerva, & Mercantile Evening Advertiser, IV (1120), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1092194BC0FC9FE0%40EANX-10952ACAEF1D66C0%402377625-10952ACB442D88C8%401-10952ACC644EC4F0%40A%2BLetter%2Bfrom%2Bthe%2BBay%2Bof%2BHonduras%2BDated%2BMarch%2B2%252C%2B1797%252C%2BSays."
16 Aug 1797	Link	"Herald, IV (330)"	[Bay; Honduras; March; Belize].		"[Bay; Honduras; March; Belize]. (1797, August 16). Herald, IV (330)"	"[Bay; Honduras; March; Belize]. (1797, August 16). Herald, IV (330), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10DBEC6C8AF77308%40EANX-10DF953624160980%402377629-10DF95369E471558%402-10DF9537AF8C9B80%40%255BBay%253B%2BHonduras%253B%2BMarch%253B%2BBelize%255D."
1 Sep 1797	Link	The Diary or Loudon's Register. (1733)	"Received by the Brig Vigilant, Capt. Cables, Arrived Here Yesterday from Falmouth (Jamaica) June 21."		"Received by the Brig Vigilant, Capt. Cables, Arrived Here Yesterday from Falmouth (Jamaica) June 21. (1797, September 1). The Diary or Loudon's Register. (1733)"	"Received by the Brig Vigilant, Capt. Cables, Arrived Here Yesterday from Falmouth (Jamaica) June 21. (1797, September 1). The Diary or Loudon's Register. (1733), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A109452415F2CF500%40EANX-1095A71295789500%402377645-1095A713202074F0%402-1095A714AC04E7D8%40Received%2Bby%2Bthe%2BBrig%2BVigilant%252C%2BCapt.%2BCables%252C%2BArrived%2BHere%2BYesterday%2Bfrom%2BFalmouth%2B%2528Jamaica%2529%2BJune%2B21."
2 Sep 1797	Link	"Herald, IV (335)"	"Received by the Brig Vigilant, Captain Cobles, Arrivel Here Yesterday from Falmouth. Jamaica. June 21."		"Received by the Brig Vigilant, Captain Cobles, Arrivel Here Yesterday from Falmouth. Jamaica. June 21. (1797, September 2). Herald, IV (335)"	"Received by the Brig Vigilant, Captain Cobles, Arrivel Here Yesterday from Falmouth. Jamaica. June 21. (1797, September 2). Herald, IV (335), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10DBEC6C8AF77308%40EANX-10DF9542F8BAB868%402377646-10DF95438B212AB8%402-10DF9544D7954AE0%40Received%2Bby%2Bthe%2BBrig%2BVigilant%252C%2BCaptain%2BCobles%252C%2BArrivel%2BHere%2BYesterday%2Bfrom%2BFalmouth.%2BJamaica.%2BJune%2B21."
5 Sep 1797	Link	"Albany Centinel, I (19)"	"Received by the Brig Vigilant, Captain Cables, Arrived Here Yesterday from Falmouth. Jamaica, June 21."		"Received by the Brig Vigilant, Captain Cables, Arrived Here Yesterday from Falmouth. Jamaica, June 21. (1797, September 5). Albany Centinel, I (19)"	"Received by the Brig Vigilant, Captain Cables, Arrived Here Yesterday from Falmouth. Jamaica, June 21. (1797, September 5). Albany Centinel, I (19), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A109C897E76A68250%40EANX-10A0860958D9DCB8%402377649-10A08609C3829328%402-10A0860AC747C500%40Received%2Bby%2Bthe%2BBrig%2BVigilant%252C%2BCaptain%2BCables%252C%2BArrived%2BHere%2BYesterday%2Bfrom%2BFalmouth.%2BJamaica%252C%2BJune%2B21."
7 Oct 1797	Link	"Spectator, I (2)"	[Elizabeth; Capt. Edes; Honduras; Charleston; English].		"[Elizabeth; Capt. Edes; Honduras; Charleston; English]. (1797, October 7). Spectator, I (2)"	"[Elizabeth; Capt. Edes; Honduras; Charleston; English]. (1797, October 7). Spectator, I (2), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10DBEC4158FF6DE8%40EANX-10DF8BEAAB07B388%402377681-10DF8BEB1C822C08%402-10DF8BECB7DD0680%40%255BElizabeth%253B%2BCapt.%2BEdes%253B%2BHonduras%253B%2BCharleston%253B%2BEnglish%255D."
27 Nov 1797	Link	"Time Piece, II (32)"	[Irish; American; Sisters; Rhode Island; Bristol; Bantry; August].	"[Irish; American; Sisters; Rhode Island; Bristol; Bantry; August]. (1797, November 27"	"[Irish; American; Sisters; Rhode Island; Bristol; Bantry; August]. (1797, November 27). Time Piece, II (32)"	"[Irish; American; Sisters; Rhode Island; Bristol; Bantry; August]. (1797, November 27). Time Piece, II (32), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10CF6873C96A08C0%40EANX-10ECB2E3E859E138%402377732-10ECB2E438F884B8%402-10ECB2E50AB39BD8%40%255BIrish%253B%2BAmerican%253B%2BSisters%253B%2BRhode%2BIsland%253B%2BBristol%253B%2BBantry%253B%2BAugust%255D."
15 Dec 1797	Link	"Commercial Advertiser, I (65)"	"From Jamaica Papers Received Last Evening. Kingston, (Jam.) October 13."		"From Jamaica Papers Received Last Evening. Kingston, (Jam.) October 13. (1797, December 15). Commercial Advertiser, I (65)"	"From Jamaica Papers Received Last Evening. Kingston, (Jam.) October 13. (1797, December 15). Commercial Advertiser, I (65), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1044E924036998A0%40EANX-106468560ED2288E%402377750-1064685650CAAA15%401-1064685819C280D1%40From%2BJamaica%2BPapers%2BReceived%2BLast%2BEvening.%2BKingston%252C%2B%2528Jam.%2529%2BOctober%2B13."
16 Dec 1797	Link	"Spectator, I (24)"	"From Jamaica Papers Received Last Evening, Kingston, (Jam.) October 13."		"From Jamaica Papers Received Last Evening, Kingston, (Jam.) October 13. (1797, December 16). Spectator, I (24)"	"From Jamaica Papers Received Last Evening, Kingston, (Jam.) October 13. (1797, December 16). Spectator, I (24), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10DBEC4158FF6DE8%40EANX-10DF8C1711172AF8%402377751-10DF8C17950CA048%402-10DF8C193ABD75D8%40From%2BJamaica%2BPapers%2BReceived%2BLast%2BEvening%252C%2BKingston%252C%2B%2528Jam.%2529%2BOctober%2B13."
7 Feb 1798	Link	"Commercial Advertiser, I (111)"	"From a Jamaica Paper of Jan. 13. Kingston, (Jam.) Jan. 6."		"From a Jamaica Paper of Jan. 13. Kingston, (Jam.) Jan. 6. (1798, February 7). Commercial Advertiser, I (111)"	"From a Jamaica Paper of Jan. 13. Kingston, (Jam.) Jan. 6. (1798, February 7). Commercial Advertiser, I (111), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1044E924036998A0%40EANX-1064648B8F2EB79C%402377804-1064648C109D27E5%402-1064648DC8A0BB12%40From%2Ba%2BJamaica%2BPaper%2Bof%2BJan.%2B13.%2BKingston%252C%2B%2528Jam.%2529%2BJan.%2B6."
